2012,3,5,122,51,0,104
2012,3,6,122,62,0,54
2012,3,7,137,59,0,45
2012,3,8,159,43,0,53
2012,3,9,179,33,0,104
2012,3,10,164,38,0,106
2012,3,11,169,37,0,104
2012,3,12,170,36,0,107
2012,3,13,172,34,0,107
2012,3,14,174,40,0,72
2012,3,15,178,36,0,101
2012,3,16,170,39,0,88
2012,3,17,155,42,0,98
2012,3,18,148,40,0,106
2012,3,19,159,35,0,100
2012,3,20,170,41,0,104
2012,3,21,190,39,0,84
2012,3,22,182,52,0,38
2012,3,23,179,47,0,87
2012,3,24,129,50,0,69
2012,3,25,158,64,32700,73
2012,3,26,168,66,0,63
2012,3,27,174,64,0,71
2012,3,28,193,54,32700,98
2012,3,29,201,39,0,94
2012,3,30,199,30,0,89
2012,3,31,139,51,0,31
2012,4,1,166,52,0,102
2012,4,2,199,41,0,112
2012,4,3,186,40,0,81
2012,4,4,201,37,0,85
2012,4,5,204,39,0,108
2012,4,6,177,51,32700,58
2012,4,7,169,61,24,36
2012,4,8,127,83,60,27
2012,4,9,158,64,0,83
2012,4,10,167,57,0,101
2012,4,11,179,54,0,103
2012,4,12,184,51,0,97
2012,4,13,192,47,0,94
2012,4,14,207,37,0,115
2012,4,15,211,36,0,108
2012,4,16,210,37,0,99
2012,4,17,202,38,0,103
2012,4,18,214,32,0,116
2012,4,19,184,48,3,58
2012,4,20,184,55,32700,76
2012,4,21,179,58,0,97
2012,4,22,180,61,2,58
2012,4,23,195,58,32700,109
2012,4,24,211,39,0,118
2012,4,25,209,40,0,68
2012,4,26,178,52,32700,55
2012,4,27,199,47,0,89
2012,4,28,200,47,0,62
2012,4,29,205,49,0,80
2012,4,30,197,47,0,104
2012,5,1,202,45,0,122
2012,5,2,221,32,0,122
2012,5,3,219,33,0,120
2012,5,4,225,34,0,121
2012,5,5,221,40,0,97
2012,5,6,204,67,3,6
2012,5,7,185,81,10,0
2012,5,8,207,74,2,49
2012,5,9,227,60,0,106
2012,5,10,240,50,0,105
2012,5,11,248,49,0,111
2012,5,12,252,42,0,104
2012,5,13,240,45,0,101
2012,5,14,248,43,0,94
2012,5,15,226,51,32700,76
2012,5,16,230,45,0,95
2012,5,17,232,42,0,95
2012,5,18,236,42,0,119
2012,5,19,248,47,0,99
2012,5,20,253,46,0,103
2012,5,21,264,49,0,101
2012,5,22,259,49,0,89
2012,5,23,258,47,0,108
2012,5,24,255,49,0,93
2012,5,25,220,74,38,49
2012,5,26,203,77,27,15
2012,5,27,210,75,32700,46
2012,5,28,216,77,1,33
2012,5,29,210,81,243,29
2012,5,30,175,87,75,0
2012,5,31,172,92,34,0
2012,6,1,204,81,0,28
2012,6,2,186,88,36,0
2012,6,3,202,85,59,5
2012,6,4,222,71,0,61
2012,6,5,238,58,0,126
2012,6,6,247,50,0,127
2012,6,7,251,49,0,110
2012,6,8,227,74,16,41
2012,6,9,227,71,32700,83
2012,6,10,218,78,24,6
2012,6,11,211,78,2,0
2012,6,12,222,71,32700,50
2012,6,13,239,54,0,106
2012,6,14,223,67,87,13
2012,6,15,205,77,90,19
2012,6,16,193,81,32700,0
2012,6,17,198,79,10,16
2012,6,18,229,71,0,58
2012,6,19,222,75,148,17
2012,6,20,191,93,395,0
2012,6,21,208,85,22,0
2012,6,22,215,79,8,6
2012,6,23,218,77,1,9
2012,6,24,219,69,32700,15
2012,6,25,210,74,0,14
2012,6,26,219,70,0,8
2012,6,27,222,69,0,75
2012,6,28,226,66,0,55
2012,6,29,230,71,0,73
2012,6,30,229,72,30,68
2012,7,1,213,82,75,23
2012,7,2,210,83,40,70
2012,7,3,210,80,0,13
2012,7,4,207,84,13,6
2012,7,5,210,82,38,16
2012,7,6,221,76,13,84
2012,7,7,226,74,0,66
2012,7,8,230,73,0,88
2012,7,9,223,75,0,44
2012,7,10,221,76,0,55
2012,7,11,227,72,0,72
2012,7,12,231,68,0,56
2012,7,13,208,84,44,2
2012,7,14,210,85,11,3
2012,7,15,215,77,0,36
2012,7,16,205,84,7,0
2012,7,17,201,90,114,0
2012,7,18,212,87,19,12
2012,7,19,199,92,228,9
2012,7,20,214,81,21,87
2012,7,21,223,75,0,89
2012,7,22,210,77,10,0
2012,7,23,195,88,46,17
2012,7,24,211,81,98,84
2012,7,25,207,84,13,11
2012,7,26,223,73,32700,62
2012,7,27,211,81,32700,50
2012,7,28,187,92,397,0
2012,7,29,187,92,54,40
2012,7,30,218,79,0,96
2012,7,31,210,84,243,60
2012,8,1,191,89,92,0
2012,8,2,200,84,119,58
2012,8,3,206,84,103,69
2012,8,4,221,77,0,98
2012,8,5,229,75,0,99
2012,8,6,200,82,155,38
2012,8,7,194,91,214,10
2012,8,8,209,82,16,80
2012,8,9,209,82,32700,46
2012,8,10,222,68,0,117
2012,8,11,220,71,0,111
2012,8,12,235,72,0,116
2012,8,13,225,78,66,62
2012,8,14,213,81,0,81
2012,8,15,206,88,95,33
2012,8,16,221,79,3,83
2012,8,17,227,71,0,105
2012,8,18,211,76,32700,6
2012,8,19,197,82,23,29
2012,8,20,202,84,60,68
2012,8,21,204,82,32700,65
2012,8,22,198,78,30,5
2012,8,23,188,85,47,1
2012,8,24,202,83,0,58
2012,8,25,201,81,34,34
2012,8,26,188,93,157,17
2012,8,27,199,89,32700,69
2012,8,28,217,77,0,93
2012,8,29,222,76,0,58
2012,8,30,224,77,32700,85
2012,8,31,227,76,0,84
2012,9,1,220,79,0,78
2012,9,2,177,92,474,8
2012,9,3,191,71,0,43
2012,9,4,195,69,0,38
2012,9,5,202,75,0,65
2012,9,6,205,75,0,89
2012,9,7,203,78,0,56
2012,9,8,209,77,0,71
2012,9,9,209,80,0,71
2012,9,10,216,78,0,64
2012,9,11,209,79,32700,54
2012,9,12,199,85,31,40
2012,9,13,136,94,491,0
2012,9,14,148,84,36,5
2012,9,15,156,84,0,0
2012,9,16,165,86,0,12
2012,9,17,187,83,32700,27
2012,9,18,194,80,0,55
2012,9,19,198,82,32700,12
2012,9,20,203,79,0,39
2012,9,21,208,72,0,44
2012,9,22,197,78,0,48
2012,9,23,204,74,0,105
2012,9,24,208,73,0,108
2012,9,25,210,77,0,93
2012,9,26,211,78,17,56
2012,9,27,190,90,212,15
2012,9,28,171,93,175,0
2012,9,29,171,87,4,0
2012,9,30,181,88,16,34
2012,10,1,163,91,54,27
2012,10,2,179,85,0,60
2012,10,3,191,83,3,77
2012,10,4,194,80,0,58
2012,10,5,196,80,0,51
2012,10,6,191,83,32700,7
2012,10,7,185,82,1,10
2012,10,8,185,82,0,24
2012,10,9,179,84,0,44
2012,10,10,183,79,0,56
2012,10,11,183,79,32700,67
2012,10,12,177,83,32700,4
2012,10,13,198,73,0,72
2012,10,14,190,68,0,105
2012,10,15,192,65,0,101
2012,10,16,189,61,0,104
2012,10,17,160,74,0,43
2012,10,18,173,67,0,91
2012,10,19,183,59,0,109
2012,10,20,173,59,0,108
2012,10,21,163,59,0,108
2012,10,22,155,64,0,106
2012,10,23,155,70,0,106
2012,10,24,163,67,0,108
2012,10,25,170,62,0,107
2012,10,26,161,60,0,108
2012,10,27,156,67,0,103
2012,10,28,165,71,0,67
2012,10,29,175,73,0,71
2012,10,30,155,81,22,61
2012,10,31,142,71,0,53
2012,11,1,148,74,0,99
2012,11,2,145,61,0,100
2012,11,3,142,58,0,100
2012,11,4,145,70,0,75
2012,11,5,148,77,0,86
2012,11,6,163,81,0,21
2012,11,7,168,78,32700,36
2012,11,8,166,62,32700,60
2012,11,9,156,56,0,93
2012,11,10,145,58,0,101
2012,11,11,127,70,0,92
2012,11,12,142,66,0,97
2012,11,13,142,65,0,93
2012,11,14,149,68,0,81
2012,11,15,144,75,0,69
2012,11,16,158,73,18,43
2012,11,17,145,64,0,89
2012,11,18,132,75,0,79
2012,11,19,158,57,0,98
2012,11,20,183,50,0,99
2012,11,21,167,55,0,96
2012,11,22,172,42,0,100
2012,11,23,141,60,0,98
2012,11,24,148,62,0,101
2012,11,25,148,59,0,96
2012,11,26,138,69,0,75
2012,11,27,149,59,0,90
2012,11,28,137,60,0,100
2012,11,29,136,55,0,99
2012,11,30,128,58,0,98
2012,12,1,149,53,0,95
2012,12,2,125,56,0,98
2012,12,3,124,58,0,98
2012,12,4,135,56,0,96
2012,12,5,88,73,0,6
2012,12,6,116,73,0,92
2012,12,7,105,75,0,36
2012,12,8,107,77,0,44
2012,12,9,118,69,0,79
2012,12,10,116,59,0,95
2012,12,11,102,66,0,93
2012,12,12,108,68,0,95
2012,12,13,116,60,0,95
2012,12,14,111,54,0,97
2012,12,15,109,50,0,95
2012,12,16,110,50,0,96
2012,12,17,109,49,0,97
2012,12,18,108,61,0,89
2012,12,19,116,62,0,97
2012,12,20,124,44,0,97
2012,12,21,116,46,0,97
2012,12,22,104,56,0,95
2012,12,23,77,73,0,41
2012,12,24,109,67,0,76
2012,12,25,107,58,0,98
2012,12,26,103,62,0,81
2012,12,27,98,55,0,96
2012,12,28,91,59,0,95
2012,12,29,113,54,0,98
2012,12,30,33,70,0,0
2012,12,31,14,87,0,0
2013,1,1,69,82,0,52
2013,1,2,91,71,0,79
2013,1,3,96,80,0,42
2013,1,4,127,48,0,96
2013,1,5,119,44,0,97
2013,1,6,104,45,0,99
2013,1,7,107,49,0,96
2013,1,8,120,43,0,80
2013,1,9,87,59,0,34
2013,1,10,87,77,0,65
2013,1,11,71,80,32700,35
2013,1,12,82,76,0,63
2013,1,13,81,76,0,65
2013,1,14,94,71,0,57
2013,1,15,90,68,0,81
2013,1,16,99,62,0,98
2013,1,17,92,71,0,61
2013,1,18,113,75,0,72
2013,1,19,121,53,0,90
2013,1,20,130,35,0,45
2013,1,21,106,50,0,97
2013,1,22,108,48,0,100
2013,1,23,106,48,0,100
2013,1,24,109,49,0,97
2013,1,25,110,50,0,98
2013,1,26,99,43,0,100
2013,1,27,89,55,0,91
2013,1,28,111,58,0,93
2013,1,29,96,52,0,81
2013,1,30,104,61,0,39
2013,1,31,120,53,0,102
2013,2,1,110,43,0,98
2013,2,2,110,46,0,82
2013,2,3,113,51,0,69
2013,2,4,113,50,32700,87
2013,2,5,132,43,0,103
2013,2,6,142,39,0,104
2013,2,7,161,37,0,102
2013,2,8,158,39,0,104
2013,2,9,161,42,0,87
2013,2,10,159,47,0,95
2013,2,11,158,39,0,106
2013,2,12,169,33,0,107
2013,2,13,181,31,0,62
2013,2,14,173,32,0,93
2013,2,15,168,31,0,105
2013,2,16,159,36,0,106
2013,2,17,170,41,0,88
2013,2,18,165,52,32700,14
2013,2,19,133,51,0,108
2013,2,20,141,50,0,98
2013,2,21,148,42,0,108
2013,2,22,147,38,0,108
2013,2,23,158,60,0,84
2013,2,24,175,45,0,108
2013,2,25,165,34,0,109
2013,2,26,196,25,0,107
2013,2,27,168,37,0,108
2013,2,28,167,34,0,109
2013,3,1,191,25,0,105
2013,3,2,184,27,0,108
2013,3,3,157,45,0,86
2013,3,4,143,71,0,54
2013,3,5,158,65,0,86
2013,3,6,168,50,0,103
2013,3,7,156,49,0,86
2013,3,8,153,56,0,79
2013,3,9,166,49,0,100
2013,3,10,167,41,0,102
2013,3,11,179,37,0,89
2013,3,12,148,57,7,59
2013,3,13,147,56,32700,101
2013,3,14,162,50,0,97
2013,3,15,186,38,0,100
2013,3,16,197,35,0,97
2013,3,17,202,37,0,101
2013,3,18,168,49,6,58
2013,3,19,157,53,0,64
2013,3,20,165,38,0,109
2013,3,21,167,39,0,97
2013,3,22,180,38,0,85
2013,3,23,167,44,32700,80
2013,3,24,178,41,0,113
2013,3,25,200,33,0,102
2013,3,26,169,49,2,36
2013,3,27,162,51,0,100
2013,3,28,195,31,0,108
2013,3,29,188,42,0,78
2013,3,30,202,36,0,98
2013,3,31,188,37,0,102
2013,4,1,183,39,32700,81
2013,4,2,183,42,0,110
2013,4,3,199,32,0,111
2013,4,4,199,31,0,85
2013,4,5,176,43,32700,57
2013,4,6,134,57,32700,66
2013,4,7,156,52,0,96
2013,4,8,193,31,0,108
2013,4,9,205,32,0,106
2013,4,10,209,37,0,40
2013,4,11,169,71,79,20
2013,4,12,141,85,32,0
2013,4,13,176,68,32700,37
2013,4,14,199,47,32700,77
2013,4,15,187,61,0,59
2013,4,16,191,47,32700,46
2013,4,17,187,46,0,98
2013,4,18,196,42,0,99
2013,4,19,207,36,0,118
2013,4,20,214,29,0,119
2013,4,21,227,31,0,104
2013,4,22,229,33,0,108
2013,4,23,220,36,32700,76
2013,4,24,208,41,0,97
2013,4,25,212,37,0,63
2013,4,26,205,43,0,77
2013,4,27,223,38,0,93
2013,4,28,225,43,0,78
2013,4,29,218,46,0,116
2013,4,30,211,54,11,46
2013,5,1,212,56,32700,72
2013,5,2,202,61,3,57
2013,5,3,162,82,36,0
2013,5,4,161,81,32,56
2013,5,5,176,64,32700,92
2013,5,6,198,50,0,103
2013,5,7,189,55,0,53
2013,5,8,198,52,0,68
2013,5,9,194,55,2,70
2013,5,10,166,75,38,2
2013,5,11,168,83,10,0
2013,5,12,194,67,0,68
2013,5,13,213,52,0,115
2013,5,14,223,42,0,74
2013,5,15,228,39,0,72
2013,5,16,239,43,0,90
2013,5,17,216,60,10,65
2013,5,18,220,48,0,74
2013,5,19,229,40,0,89
2013,5,20,238,41,32700,83
2013,5,21,208,66,164,77
2013,5,22,226,56,28,81
2013,5,23,198,74,285,20
2013,5,24,215,65,32700,41
2013,5,25,193,83,90,0
2013,5,26,221,68,0,72
2013,5,27,243,54,0,115
2013,5,28,244,51,0,117
2013,5,29,240,53,0,92
2013,5,30,241,52,0,109
2013,5,31,234,54,0,78
2013,6,1,247,47,0,103
2013,6,2,175,76,93,0
2013,6,3,187,77,0,34
2013,6,4,214,70,0,52
2013,6,5,227,64,2,73
2013,6,6,232,61,0,89
2013,6,7,237,59,0,50
2013,6,8,239,54,0,122
2013,6,9,236,59,67,52
2013,6,10,162,81,390,0
2013,6,11,199,55,0,124
2013,6,12,202,46,0,126
2013,6,13,217,42,0,130
2013,6,14,232,42,0,128
2013,6,15,238,45,0,124
2013,6,16,252,43,0,125
2013,6,17,254,46,0,115
2013,6,18,255,53,0,93
2013,6,19,254,56,32700,96
2013,6,20,252,56,0,94
2013,6,21,208,83,238,28
2013,6,22,230,70,59,65
2013,6,23,234,70,32700,52
2013,6,24,221,76,79,36
2013,6,25,230,69,0,23
2013,6,26,239,58,0,110
2013,6,27,205,79,153,4
2013,6,28,205,79,293,25
2013,6,29,232,63,0,62
2013,6,30,228,66,0,53
2013,7,1,224,64,32700,20
2013,7,2,228,67,0,37
2013,7,3,227,66,0,11
2013,7,4,212,73,32700,3
2013,7,5,206,76,34,1
2013,7,6,200,82,30,2
2013,7,7,208,75,11,9
2013,7,8,207,76,2,19
2013,7,9,197,81,46,12
2013,7,10,211,76,32700,11
2013,7,11,215,74,32700,12
2013,7,12,204,82,14,41
2013,7,13,211,75,0,40
2013,7,14,206,75,219,62
2013,7,15,218,72,2,90
2013,7,16,230,69,0,70
2013,7,17,226,67,0,43
2013,7,18,219,70,0,3
2013,7,19,210,78,22,0
2013,7,20,210,81,32700,37
2013,7,21,218,74,14,37
2013,7,22,218,76,64,31
2013,7,23,213,74,32700,19
2013,7,24,215,74,138,62
2013,7,25,212,73,124,16
2013,7,26,198,82,4,22
2013,7,27,227,69,0,93
2013,7,28,216,78,15,29
2013,7,29,213,72,7,8
2013,7,30,208,77,121,22
2013,7,31,203,79,32700,61
2013,8,1,210,72,16,27
2013,8,2,195,80,10,11
2013,8,3,189,85,111,37
2013,8,4,188,84,310,0
2013,8,5,198,76,1,80
2013,8,6,220,66,0,111
2013,8,7,219,69,0,74
2013,8,8,204,75,84,14
2013,8,9,199,74,1,43
2013,8,10,202,75,0,31
2013,8,11,191,85,362,25
2013,8,12,175,90,325,0
2013,8,13,186,89,93,16
2013,8,14,196,83,32700,45
2013,8,15,205,79,102,75
2013,8,16,190,84,39,33
2013,8,17,199,76,35,52
2013,8,18,194,76,25,37
2013,8,19,203,75,63,57
2013,8,20,202,74,0,46
2013,8,21,210,74,10,39
2013,8,22,209,77,56,40
2013,8,23,225,69,0,73
2013,8,24,227,60,0,92
2013,8,25,197,81,215,0
2013,8,26,193,82,172,20
2013,8,27,204,79,82,70
2013,8,28,225,68,0,77
2013,8,29,217,71,32700,35
2013,8,30,190,79,510,0
2013,8,31,191,76,32700,0
2013,9,1,199,79,12,25
2013,9,2,206,77,3,8
2013,9,3,201,82,3,0
2013,9,4,208,77,32700,8
2013,9,5,169,85,30,0
2013,9,6,153,84,16,0
2013,9,7,168,84,32700,0
2013,9,8,182,82,5,0
2013,9,9,186,79,0,3
2013,9,10,194,75,0,34
2013,9,11,209,71,0,47
2013,9,12,189,77,0,38
2013,9,13,196,73,5,60
2013,9,14,200,68,0,68
2013,9,15,181,75,0,0
2013,9,16,197,75,0,71
2013,9,17,208,71,0,54
2013,9,18,213,70,0,68
2013,9,19,216,69,0,43
2013,9,20,193,69,81,51
2013,9,21,192,68,0,62
2013,9,22,200,68,0,78
2013,9,23,210,68,0,48
2013,9,24,216,60,0,89
2013,9,25,211,55,0,56
2013,9,26,175,71,0,0
2013,9,27,167,85,69,0
2013,9,28,186,66,33,91
2013,9,29,180,57,0,95
2013,9,30,166,51,0,103
2013,10,1,164,65,0,26
2013,10,2,165,87,59,0
2013,10,3,183,79,0,5
2013,10,4,189,76,7,50
2013,10,5,185,79,27,18
2013,10,6,148,89,113,0
2013,10,7,165,73,0,25
2013,10,8,174,60,0,21
2013,10,9,173,60,0,77
2013,10,10,168,59,0,110
2013,10,11,167,60,0,103
2013,10,12,164,65,0,102
2013,10,13,165,68,0,84
2013,10,14,175,73,0,56
2013,10,15,174,67,0,53
2013,10,16,165,74,0,3
2013,10,17,167,77,0,1
2013,10,18,174,77,0,31
2013,10,19,161,86,32,0
2013,10,20,139,92,98,0
2013,10,21,163,82,7,21
2013,10,22,158,83,3,5
2013,10,23,122,90,122,0
2013,10,24,133,75,0,68
2013,10,25,122,75,0,76
2013,10,26,126,77,32700,0
2013,10,27,126,84,5,0
2013,10,28,131,86,49,0
2013,10,29,145,81,23,55
2013,10,30,151,68,0,103
2013,10,31,144,69,0,99
2013,11,1,139,62,0,107
2013,11,2,136,64,0,104
2013,11,3,138,68,0,104
2013,11,4,141,72,0,88
2013,11,5,141,71,0,100
2013,11,6,135,71,0,68
2013,11,7,132,75,0,91
2013,11,8,144,69,0,103
2013,11,9,143,71,0,103
2013,11,10,145,72,0,75
2013,11,11,153,70,0,79
2013,11,12,160,70,0,98
2013,11,13,161,56,0,94
2013,11,14,152,58,0,97
2013,11,15,152,74,0,60
2013,11,16,161,74,0,70
2013,11,17,154,77,0,68
2013,11,18,156,71,0,62
2013,11,19,145,78,0,36
2013,11,20,136,69,0,90
2013,11,21,131,62,0,86
2013,11,22,110,56,0,96
2013,11,23,122,51,0,101
2013,11,24,115,58,0,97
2013,11,25,113,68,0,97
2013,11,26,131,66,0,69
2013,11,27,137,62,0,77
2013,11,28,98,75,0,1
2013,11,29,89,86,32700,16
2013,11,30,117,75,0,69
2013,12,1,102,82,12,0
2013,12,2,101,81,6,30
2013,12,3,96,86,0,43
2013,12,4,102,80,0,57
2013,12,5,108,75,0,67
2013,12,6,113,73,0,59
2013,12,7,106,75,0,57
2013,12,8,120,62,0,91
2013,12,9,105,72,0,70
2013,12,10,113,71,0,31
2013,12,11,109,60,0,40
2013,12,12,100,56,0,93
2013,12,13,100,66,0,76
2013,12,14,96,77,32700,39
2013,12,15,60,87,51,0
2013,12,16,15,80,50,0
2013,12,17,21,81,0,59
2013,12,18,26,76,0,52
2013,12,19,26,76,0,57
2013,12,20,39,74,0,69
2013,12,21,54,76,0,46
2013,12,22,69,73,0,82
2013,12,23,71,74,0,81
2013,12,24,75,76,0,62
2013,12,25,88,73,0,63
2013,12,26,77,77,0,38
2013,12,27,88,75,0,44
2013,12,28,94,76,0,76
2013,12,29,102,67,0,88
2013,12,30,93,67,0,92
2013,12,31,97,59,0,92
2014,1,1,91,57,0,91
2014,1,2,112,51,0,96
2014,1,3,101,50,0,96
2014,1,4,79,65,0,92
2014,1,5,96,64,0,97
2014,1,6,111,51,0,97
2014,1,7,111,45,0,96
2014,1,8,92,55,0,94
2014,1,9,95,63,0,94
2014,1,10,109,55,0,96
2014,1,11,109,44,0,98
2014,1,12,94,56,32700,71
2014,1,13,71,72,0,48
2014,1,14,68,75,0,42
2014,1,15,95,75,0,81
2014,1,16,100,67,0,99
2014,1,17,91,64,0,92
2014,1,18,71,84,32700,0
2014,1,19,79,77,0,78
2014,1,20,41,87,28,0
2014,1,21,39,80,0,64
2014,1,22,66,75,0,72
2014,1,23,92,69,0,89
2014,1,24,126,51,0,100
2014,1,25,125,54,0,100
2014,1,26,124,62,0,98
2014,1,27,123,60,0,100
2014,1,28,124,47,0,97
2014,1,29,118,43,0,99
2014,1,30,113,56,0,100
2014,1,31,124,48,0,100
2014,2,1,134,33,0,103
2014,2,2,129,31,0,103
2014,2,3,121,38,0,102
2014,2,4,117,45,0,104
2014,2,5,138,36,0,105
2014,2,6,146,36,0,103
2014,2,7,139,34,0,103
2014,2,8,136,41,0,92
2014,2,9,140,37,0,90
2014,2,10,135,38,0,40
2014,2,11,126,42,0,86
2014,2,12,148,33,0,75
2014,2,13,140,35,0,85
2014,2,14,128,44,0,103
2014,2,15,148,39,0,93
2014,2,16,166,38,0,61
2014,2,17,144,58,7,0
2014,2,18,117,72,93,75
2014,2,19,74,66,6,74
2014,2,20,93,69,0,89
2014,2,21,128,56,0,98
2014,2,22,146,39,0,99
2014,2,23,154,45,0,102
2014,2,24,173,39,0,83
2014,2,25,159,40,0,99
2014,2,26,147,42,0,100
2014,2,27,163,33,0,97
2014,2,28,167,38,0,101
2014,3,1,173,36,0,102
2014,3,2,171,36,0,85
2014,3,3,180,31,0,103
2014,3,4,173,36,0,106
2014,3,5,169,44,0,61
2014,3,6,159,49,32700,68
2014,3,7,152,46,0,94
2014,3,8,158,39,0,96
2014,3,9,156,34,0,99
2014,3,10,168,31,0,87
2014,3,11,154,43,0,18
2014,3,12,162,40,0,103
2014,3,13,179,31,0,99
2014,3,14,160,39,0,25
2014,3,15,167,37,0,89
2014,3,16,189,29,0,99
2014,3,17,180,31,0,103
2014,3,18,203,28,0,92
2014,3,19,196,31,0,100
2014,3,20,156,44,32700,66
2014,3,21,145,51,32700,68
2014,3,22,128,63,14,43
2014,3,23,138,71,32700,71
2014,3,24,131,69,31,61
2014,3,25,155,48,0,100
2014,3,26,162,46,0,63
2014,3,27,171,47,0,89
2014,3,28,188,44,0,93
2014,3,29,186,47,0,48
2014,3,30,215,32,0,93
2014,3,31,205,31,0,69
2014,4,1,193,38,32700,30
2014,4,2,158,55,27,88
2014,4,3,175,37,0,81
2014,4,4,172,39,0,57
2014,4,5,143,65,43,13
2014,4,6,160,59,0,102
2014,4,7,183,49,0,86
2014,4,8,190,49,32700,44
2014,4,9,191,52,32700,78
2014,4,10,204,44,0,111
2014,4,11,214,37,0,113
2014,4,12,215,32,0,112
2014,4,13,216,25,0,104
2014,4,14,208,29,0,107
2014,4,15,219,26,0,107
2014,4,16,220,27,0,100
2014,4,17,216,27,0,116
2014,4,18,227,29,0,110
2014,4,19,236,28,0,117
2014,4,20,236,30,0,117
2014,4,21,247,28,0,111
2014,4,22,238,31,0,115
2014,4,23,246,27,0,110
2014,4,24,242,23,0,108
2014,4,25,235,23,0,104
2014,4,26,233,30,0,97
2014,4,27,223,32,0,104
2014,4,28,219,40,0,80
2014,4,29,208,45,0,71
2014,4,30,199,50,32700,94
2014,5,1,220,48,0,100
2014,5,2,216,52,0,82
2014,5,3,194,64,32700,59
2014,5,4,177,65,32,51
2014,5,5,141,80,95,0
2014,5,6,173,71,0,44
2014,5,7,189,57,0,57
2014,5,8,191,51,0,61
2014,5,9,193,57,0,40
2014,5,10,213,53,0,44
2014,5,11,218,49,0,80
2014,5,12,217,51,0,63
2014,5,13,230,45,0,125
2014,5,14,238,42,0,119
2014,5,15,244,38,0,111
